strain,carbon_source,replicate,name,mass_frac,localization,cog_category,cog_letter,growth_rate_hr,source
NCM3722,acetate,2,acui,0.0001499935181522,phi_cyto,notdefined,C,0.3851859922434523,This Study
NCM3722,glucose,1,add,6.569267346320334e-06,phi_cyto,Nucleotide transport and metabolism,F,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,add,7.263337922701398e-06,phi_cyto,Nucleotide transport and metabolism,F,0.8536886249556442,This Study
NCM3722,glycerol,1,add,1.3187646849385217e-05,phi_cyto,Nucleotide transport and metabolism,F,0.6737871653670509,This Study
NCM3722,sorbitol,1,add,7.340179344907325e-06,phi_cyto,Nucleotide transport and metabolism,F,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,add,6.555421735003889e-06,phi_cyto,Nucleotide transport and metabolism,F,1.4771279192381863,This Study
NCM3722,LB,1,add,1.657795108669383e-05,phi_cyto,Nucleotide transport and metabolism,F,2.2690638773791805,This Study
NCM3722,acetate,1,add,6.534642892982271e-06,phi_cyto,Nucleotide transport and metabolism,F,0.3537727536958664,This Study
NCM3722,glucose,2,add,1.6828712005509343e-05,phi_cyto,Nucleotide transport and metabolism,F,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,add,1.380354357625808e-05,phi_cyto,Nucleotide transport and metabolism,F,0.7000527193406471,This Study
NCM3722,glycerol,2,add,1.1325612791040468e-05,phi_cyto,Nucleotide transport and metabolism,F,0.6323276248776728,This Study
NCM3722,sorbitol,2,add,1.8389009366153245e-05,phi_cyto,Nucleotide transport and metabolism,F,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,add,1.2823239338197628e-05,phi_cyto,Nucleotide transport and metabolism,F,1.3028032663667155,This Study
NCM3722,LB,2,add,3.089947123080679e-05,phi_cyto,Nucleotide transport and metabolism,F,2.272564591054877,This Study
NCM3722,acetate,2,add,1.1775956122405609e-05,phi_cyto,Nucleotide transport and metabolism,F,0.3851859922434523,This Study
NCM3722,glucose,1,adhe,0.0037470087469694,phi_cyto,Energy production and conversion,C,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,adhe,0.0025600395869603,phi_cyto,Energy production and conversion,C,0.8536886249556442,This Study
NCM3722,glycerol,1,adhe,0.0026538827153134,phi_cyto,Energy production and conversion,C,0.6737871653670509,This Study
NCM3722,sorbitol,1,adhe,0.0024355602987984,phi_cyto,Energy production and conversion,C,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,adhe,0.0033006370398464,phi_cyto,Energy production and conversion,C,1.4771279192381863,This Study
NCM3722,LB,1,adhe,0.0010854039645871,phi_cyto,Energy production and conversion,C,2.2690638773791805,This Study
NCM3722,acetate,1,adhe,0.0020932132214359,phi_cyto,Energy production and conversion,C,0.3537727536958664,This Study
NCM3722,glucose,2,adhe,0.0045593814017982,phi_cyto,Energy production and conversion,C,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,adhe,0.0027953384006576,phi_cyto,Energy production and conversion,C,0.7000527193406471,This Study
NCM3722,glycerol,2,adhe,0.002836513669764,phi_cyto,Energy production and conversion,C,0.6323276248776728,This Study
NCM3722,sorbitol,2,adhe,0.0030771941907252,phi_cyto,Energy production and conversion,C,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,adhe,0.0038580522403727,phi_cyto,Energy production and conversion,C,1.3028032663667155,This Study
NCM3722,LB,2,adhe,0.0014986657735458,phi_cyto,Energy production and conversion,C,2.272564591054877,This Study
NCM3722,acetate,2,adhe,0.0021518672660624,phi_cyto,Energy production and conversion,C,0.3851859922434523,This Study
NCM3722,glucose,1,adk,0.0029482708285944,phi_cyto,Nucleotide transport and metabolism,F,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,adk,0.0031916707692135,phi_cyto,Nucleotide transport and metabolism,F,0.8536886249556442,This Study
NCM3722,glycerol,1,adk,0.0019502675948851,phi_cyto,Nucleotide transport and metabolism,F,0.6737871653670509,This Study
NCM3722,sorbitol,1,adk,0.001686709989294,phi_cyto,Nucleotide transport and metabolism,F,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,adk,0.0031185944127385,phi_cyto,Nucleotide transport and metabolism,F,1.4771279192381863,This Study
NCM3722,LB,1,adk,0.0050543511869362,phi_cyto,Nucleotide transport and metabolism,F,2.2690638773791805,This Study
NCM3722,acetate,1,adk,0.0025864274904719,phi_cyto,Nucleotide transport and metabolism,F,0.3537727536958664,This Study
NCM3722,glucose,2,adk,0.0025823136582111,phi_cyto,Nucleotide transport and metabolism,F,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,adk,0.0028262374068883,phi_cyto,Nucleotide transport and metabolism,F,0.7000527193406471,This Study
NCM3722,glycerol,2,adk,0.0016379492444276,phi_cyto,Nucleotide transport and metabolism,F,0.6323276248776728,This Study
NCM3722,sorbitol,2,adk,0.0014452371524732,phi_cyto,Nucleotide transport and metabolism,F,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,adk,0.0022556913502481,phi_cyto,Nucleotide transport and metabolism,F,1.3028032663667155,This Study
NCM3722,LB,2,adk,0.0032370940445257,phi_cyto,Nucleotide transport and metabolism,F,2.272564591054877,This Study
NCM3722,acetate,2,adk,0.0020445718787326,phi_cyto,Nucleotide transport and metabolism,F,0.3851859922434523,This Study
NCM3722,glucose,1,agar,5.264937013726669e-06,phi_cyto,notdefined,K,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,agar,7.092548705723092e-06,phi_cyto,notdefined,K,0.8536886249556442,This Study
NCM3722,glycerol,1,agar,5.5866006195174565e-06,phi_cyto,notdefined,K,0.6737871653670509,This Study
NCM3722,sorbitol,1,agar,5.737155967972153e-06,phi_cyto,notdefined,K,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,agar,5.499487108977374e-06,phi_cyto,notdefined,K,1.4771279192381863,This Study
NCM3722,LB,1,agar,7.733239466012643e-06,phi_cyto,notdefined,K,2.2690638773791805,This Study
NCM3722,acetate,1,agar,6.278039125249809e-06,phi_cyto,notdefined,K,0.3537727536958664,This Study
NCM3722,glucose,1,agp,2.776759662868567e-06,phi_peri,notdefined,X,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,agp,3.388612185561413e-06,phi_peri,notdefined,X,0.8536886249556442,This Study
NCM3722,glycerol,1,agp,1.0531595618877546e-05,phi_peri,notdefined,X,0.6737871653670509,This Study
NCM3722,sorbitol,1,agp,1.0859816657051315e-05,phi_peri,notdefined,X,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,agp,3.301958233719111e-06,phi_peri,notdefined,X,1.4771279192381863,This Study
NCM3722,LB,1,agp,7.008759404874279e-06,phi_peri,notdefined,X,2.2690638773791805,This Study
NCM3722,acetate,1,agp,2.132809059297375e-05,phi_peri,notdefined,X,0.3537727536958664,This Study
NCM3722,glucose,2,agp,6.769184408587819e-06,phi_peri,notdefined,X,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,agp,7.2356791651188435e-06,phi_peri,notdefined,X,0.7000527193406471,This Study
NCM3722,glycerol,2,agp,1.215273277114744e-05,phi_peri,notdefined,X,0.6323276248776728,This Study
NCM3722,sorbitol,2,agp,1.5241688042278564e-05,phi_peri,notdefined,X,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,agp,2.5506274584455394e-06,phi_peri,notdefined,X,1.3028032663667155,This Study
NCM3722,LB,2,agp,7.933932661214889e-06,phi_peri,notdefined,X,2.272564591054877,This Study
NCM3722,acetate,2,agp,3.297638261884319e-05,phi_peri,notdefined,X,0.3851859922434523,This Study
NCM3722,glucose,1,ahpc,0.005238153537766,phi_cyto,Defense mechanisms,V,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,ahpc,0.0051154423846965,phi_cyto,Defense mechanisms,V,0.8536886249556442,This Study
NCM3722,glycerol,1,ahpc,0.0043535213139682,phi_cyto,Defense mechanisms,V,0.6737871653670509,This Study
NCM3722,sorbitol,1,ahpc,0.0047200484344796,phi_cyto,Defense mechanisms,V,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,ahpc,0.0053800686845417,phi_cyto,Defense mechanisms,V,1.4771279192381863,This Study
NCM3722,LB,1,ahpc,0.0043717952839495,phi_cyto,Defense mechanisms,V,2.2690638773791805,This Study
NCM3722,acetate,1,ahpc,0.0065346305195028,phi_cyto,Defense mechanisms,V,0.3537727536958664,This Study
NCM3722,glucose,2,ahpc,0.0051156996689301,phi_cyto,Defense mechanisms,V,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,ahpc,0.0055412780061327,phi_cyto,Defense mechanisms,V,0.7000527193406471,This Study
NCM3722,glycerol,2,ahpc,0.0048949451887959,phi_cyto,Defense mechanisms,V,0.6323276248776728,This Study
NCM3722,sorbitol,2,ahpc,0.0050630674921278,phi_cyto,Defense mechanisms,V,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,ahpc,0.0054094022507608,phi_cyto,Defense mechanisms,V,1.3028032663667155,This Study
NCM3722,LB,2,ahpc,0.0044211975242796,phi_cyto,Defense mechanisms,V,2.272564591054877,This Study
NCM3722,acetate,2,ahpc,0.0070001319444338,phi_cyto,Defense mechanisms,V,0.3851859922434523,This Study
NCM3722,glucose,1,ahpf,0.0007565100572988,phi_cyto,Defense mechanisms,V,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,ahpf,0.0008464836460524,phi_cyto,Defense mechanisms,V,0.8536886249556442,This Study
NCM3722,glycerol,1,ahpf,0.0009125443621095,phi_cyto,Defense mechanisms,V,0.6737871653670509,This Study
NCM3722,sorbitol,1,ahpf,0.0008303870186613,phi_cyto,Defense mechanisms,V,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,ahpf,0.0008476097108002,phi_cyto,Defense mechanisms,V,1.4771279192381863,This Study
NCM3722,LB,1,ahpf,0.0007194991358231,phi_cyto,Defense mechanisms,V,2.2690638773791805,This Study
NCM3722,acetate,1,ahpf,0.0006980814794864,phi_cyto,Defense mechanisms,V,0.3537727536958664,This Study
NCM3722,glucose,2,ahpf,0.0005288361286146,phi_cyto,Defense mechanisms,V,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,ahpf,0.0005917876432394,phi_cyto,Defense mechanisms,V,0.7000527193406471,This Study
NCM3722,glycerol,2,ahpf,0.000749063761371,phi_cyto,Defense mechanisms,V,0.6323276248776728,This Study
NCM3722,sorbitol,2,ahpf,0.0007772523285593,phi_cyto,Defense mechanisms,V,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,ahpf,0.0007200419991969,phi_cyto,Defense mechanisms,V,1.3028032663667155,This Study
NCM3722,LB,2,ahpf,0.0005411059715445,phi_cyto,Defense mechanisms,V,2.272564591054877,This Study
NCM3722,acetate,2,ahpf,0.0006418034372044,phi_cyto,Defense mechanisms,V,0.3851859922434523,This Study
NCM3722,glucose,1,alaa,2.883038573651333e-05,phi_cyto,Amino acid transport and metabolism,E,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,alaa,1.7207351808952233e-05,phi_cyto,Amino acid transport and metabolism,E,0.8536886249556442,This Study
NCM3722,glycerol,1,alaa,3.780628863093398e-05,phi_cyto,Amino acid transport and metabolism,E,0.6737871653670509,This Study
NCM3722,sorbitol,1,alaa,4.069127366775036e-05,phi_cyto,Amino acid transport and metabolism,E,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,alaa,3.849952437621593e-05,phi_cyto,Amino acid transport and metabolism,E,1.4771279192381863,This Study
NCM3722,LB,1,alaa,2.516492790285633e-05,phi_cyto,Amino acid transport and metabolism,E,2.2690638773791805,This Study
NCM3722,acetate,1,alaa,4.904811681358591e-05,phi_cyto,Amino acid transport and metabolism,E,0.3537727536958664,This Study
NCM3722,glucose,2,alaa,8.204094510068404e-06,phi_cyto,Amino acid transport and metabolism,E,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,alaa,8.828479007610904e-06,phi_cyto,Amino acid transport and metabolism,E,0.7000527193406471,This Study
NCM3722,glycerol,2,alaa,6.947011896096699e-06,phi_cyto,Amino acid transport and metabolism,E,0.6323276248776728,This Study
NCM3722,sorbitol,2,alaa,7.246160596194225e-06,phi_cyto,Amino acid transport and metabolism,E,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,alaa,9.63600464366859e-06,phi_cyto,Amino acid transport and metabolism,E,1.3028032663667155,This Study
NCM3722,LB,2,alaa,5.166545288142714e-06,phi_cyto,Amino acid transport and metabolism,E,2.272564591054877,This Study
NCM3722,acetate,2,alaa,5.727730391921383e-06,phi_cyto,Amino acid transport and metabolism,E,0.3851859922434523,This Study
NCM3722,glucose,1,alac,6.65563978536079e-06,phi_cyto,Amino acid transport and metabolism,E,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,alac,5.66576457854431e-06,phi_cyto,Amino acid transport and metabolism,E,0.8536886249556442,This Study
NCM3722,glycerol,1,alac,5.049871282363904e-06,phi_cyto,Amino acid transport and metabolism,E,0.6737871653670509,This Study
NCM3722,sorbitol,1,alac,4.097686399968126e-06,phi_cyto,Amino acid transport and metabolism,E,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,alac,5.831770561842757e-06,phi_cyto,Amino acid transport and metabolism,E,1.4771279192381863,This Study
NCM3722,LB,1,alac,4.185052580889809e-06,phi_cyto,Amino acid transport and metabolism,E,2.2690638773791805,This Study
NCM3722,acetate,1,alac,4.595824213148108e-06,phi_cyto,Amino acid transport and metabolism,E,0.3537727536958664,This Study
NCM3722,glucose,1,alas,0.0029852143244899,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,alas,0.0030574591224693,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.8536886249556442,This Study
NCM3722,glycerol,1,alas,0.0027051060001761,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.6737871653670509,This Study
NCM3722,sorbitol,1,alas,0.0026375679785612,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,alas,0.0033183119210479,phi_cyto,"Translation, ribosomal structure and biogenesis",J,1.4771279192381863,This Study
NCM3722,LB,1,alas,0.0034491428469122,phi_cyto,"Translation, ribosomal structure and biogenesis",J,2.2690638773791805,This Study
NCM3722,acetate,1,alas,0.0023073811659824,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.3537727536958664,This Study
NCM3722,glucose,2,alas,0.0020122732546561,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,alas,0.0025545678436609,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.7000527193406471,This Study
NCM3722,glycerol,2,alas,0.001925270778014,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.6323276248776728,This Study
NCM3722,sorbitol,2,alas,0.0019582067884248,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,alas,0.0023886874640415,phi_cyto,"Translation, ribosomal structure and biogenesis",J,1.3028032663667155,This Study
NCM3722,LB,2,alas,0.0023297257959086,phi_cyto,"Translation, ribosomal structure and biogenesis",J,2.272564591054877,This Study
NCM3722,acetate,2,alas,0.0016798108856893,phi_cyto,"Translation, ribosomal structure and biogenesis",J,0.3851859922434523,This Study
NCM3722,glucose,1,alda,0.0013228152787428,phi_cyto,Energy production and conversion,C,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,alda,0.0014216723914377,phi_cyto,Energy production and conversion,C,0.8536886249556442,This Study
NCM3722,glycerol,1,alda,0.0104079893125793,phi_cyto,Energy production and conversion,C,0.6737871653670509,This Study
NCM3722,sorbitol,1,alda,0.0147019784121904,phi_cyto,Energy production and conversion,C,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,alda,0.0019100491633852,phi_cyto,Energy production and conversion,C,1.4771279192381863,This Study
NCM3722,LB,1,alda,0.001718007144755,phi_cyto,Energy production and conversion,C,2.2690638773791805,This Study
NCM3722,acetate,1,alda,0.0218380077093425,phi_cyto,Energy production and conversion,C,0.3537727536958664,This Study
NCM3722,glucose,2,alda,0.0009783285490243,phi_cyto,Energy production and conversion,C,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,alda,0.0010945493295851,phi_cyto,Energy production and conversion,C,0.7000527193406471,This Study
NCM3722,glycerol,2,alda,0.0065307179849484,phi_cyto,Energy production and conversion,C,0.6323276248776728,This Study
NCM3722,sorbitol,2,alda,0.008543716188384,phi_cyto,Energy production and conversion,C,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,alda,0.0013462800517693,phi_cyto,Energy production and conversion,C,1.3028032663667155,This Study
NCM3722,LB,2,alda,0.0009669316978898,phi_cyto,Energy production and conversion,C,2.272564591054877,This Study
NCM3722,acetate,2,alda,0.0148535695746295,phi_cyto,Energy production and conversion,C,0.3851859922434523,This Study
NCM3722,glucose,2,aldb,1.8506480899335927e-06,phi_cyto,Energy production and conversion,C,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,aldb,2.0874309899175207e-06,phi_cyto,Energy production and conversion,C,0.7000527193406471,This Study
NCM3722,glycerol,2,aldb,3.063855821132388e-06,phi_cyto,Energy production and conversion,C,0.6323276248776728,This Study
NCM3722,sorbitol,2,aldb,2.448281760223052e-06,phi_cyto,Energy production and conversion,C,0.6088031254855759,This Study
NCM3722,glucoseCAA,2,aldb,2.2093591472229045e-06,phi_cyto,Energy production and conversion,C,1.3028032663667155,This Study
NCM3722,LB,2,aldb,1.6729541164345854e-06,phi_cyto,Energy production and conversion,C,2.272564591054877,This Study
NCM3722,acetate,2,aldb,7.670071848224208e-06,phi_cyto,Energy production and conversion,C,0.3851859922434523,This Study
NCM3722,glucose,1,allr,4.127113140622233e-05,phi_cyto,Transcription,K,0.8591408506447787,This Study
NCM3722,glucose+acetate,1,allr,5.985233899020823e-05,phi_cyto,Transcription,K,0.8536886249556442,This Study
NCM3722,glycerol,1,allr,4.000198063607366e-05,phi_cyto,Transcription,K,0.6737871653670509,This Study
NCM3722,sorbitol,1,allr,4.0612797581492845e-05,phi_cyto,Transcription,K,0.6189821322967242,This Study
NCM3722,glucoseCAA,1,allr,4.018158333211812e-05,phi_cyto,Transcription,K,1.4771279192381863,This Study
NCM3722,LB,1,allr,1.0338095109621911e-05,phi_cyto,Transcription,K,2.2690638773791805,This Study
NCM3722,acetate,1,allr,3.419143377815913e-05,phi_cyto,Transcription,K,0.3537727536958664,This Study
NCM3722,glucose,2,allr,1.5126480174189383e-05,phi_cyto,Transcription,K,0.8840892213949154,This Study
NCM3722,glucose+acetate,2,allr,2.284170706068185e-05,phi_cyto,Transcription,K,0.7000527193406471,This Study
